ra,dec,koi_prad,koi_depth,koi_period,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass,mission
19.4493823,6.8688469,11.6459,0.9178,5.8176452,1136.0,5633.4,4.27,1.22,,k2
331.5266563,-10.7115362,2.93,0.0288,5.0689232,,6490.0,,1.59,,k2
338.94255,-14.027727,2.47,0.0967,11.295158,,4775.0,,0.73,,k2
289.8767127,-28.5356108,3.4,,0.515513,,,,0.75,,k2
239.8792061,-26.604366,,4.143,1.85872487,,6015.0,3.87316,2.01889,1.11,k2
130.0091206,18.9491053,,0.3433,1.810834,,3230.0,3.921,0.888,,k2
208.9014508,-6.1360833,,,7.3744828,,4681.0,4.69,0.667422,0.705681,k2
65.469614,21.3532633,1.55,,6.34365,,3919.0,4.732,0.526,0.54,k2
133.8557342,10.4692176,2.06,,5.444017,537.0,3778.0,4.75,0.51,0.54,k2
126.0234932,22.7832013,6.33877,0.2038,3.2092033,,5060.5,,0.91,,k2
134.7188514,21.0747961,2.06081,0.365,5.7459945,393.0,3413.0,4.91,0.32,,k2
19.4493823,6.8688469,12.5,,5.817681,,,,1.33,,k2
125.2239144,16.0907958,6.0,,8.562405,,,,0.83,,k2
126.4882114,11.5110933,5.44119,0.1059,10.1367283,1563.0,6283.0,4.17177,1.51,,k2
182.2046312,-2.4646145,9.11013939,,21.204739,,5154.0,3.91,1.761722,,k2
174.2662454,-0.90721,2.47140597,,19.15454,,6114.0,4.11,1.328888,1.015093,k2
99.8979924,25.4824005,10.581296,,3.799847,818.0,4390.0,4.667,0.617,0.645,k2
129.2823699,20.3992512,2.08,,14.1330314,655.0,5044.0,4.64,0.7,0.79,k2
172.560141,7.5878315,2.61,,32.940045,254.9,3457.0,,0.4445,0.4951,k2
55.228521,12.572448,2.3,,8.199796,,4970.0,4.47,0.76,0.8,k2
253.7688479,-28.7105836,16.69946235,1.63998585,2.18053327144,1654.4,6599.0,4.21017,1.27146,,k2
331.203092,-12.019067,13.18,1.2712,4.15917,,,,1.188,,k2
331.203092,-12.019067,3.567,,9.03055,,5552.0,4.3437,1.137,1.04,k2
203.7581951,-17.5034961,14.73,1.8355,4.4656243,,,,1.072,,k2
338.6062312,-13.7318044,9.9,,3.002627,,5749.0,4.139,1.47,1.08,k2
188.6967878,-10.3197103,10.87,1.028,15.78132,741.0,,,,,k2
203.7581951,-17.5034961,,,4.46563013,,5960.0,,1.06,1.01,k2
203.7581951,-17.5034961,14.5717,,4.465633,,5900.0,,1.06,1.01,k2
62.670422,24.4016558,,,3.2588315,,5358.0,4.54,0.86,0.94,k2
252.426008,-19.5430504,4.96,,8.991828,,,,0.845,0.856,k2
126.4643579,10.246577,2.51,0.1189,8.86638,,,,0.6867,,k2
78.9198197,16.2786991,,,6.1802679,,6202.0,4.157,1.586,1.317,k2
252.426008,-19.5430504,4.79,0.375,8.9919156,,4686.0,,0.72,,k2
129.8137008,23.3574367,1.25908622,,1.742983,,5982.0,4.36,1.109202,1.106611,k2
129.6010863,20.1060074,3.57,,1.67389,1720.0,6044.0,4.4,1.227,1.21,k2
61.1318619,16.216647,2.91081826,0.04312815,2.16595219375,1676.71,6194.54,4.28076,1.30635,,k2
126.5535002,12.281851,10.4386,1.7182,20.2730282,592.0,5742.0,4.58473,0.86,,k2
174.9206066,7.8258194,1.58,0.0267,0.782022,,,,0.94,,k2
246.6114157,-24.9699462,11.1,,3.53482,,6113.0,4.14,1.49,1.21,k2
203.6214411,-15.0365158,,0.066,6.67773603,,5468.0,4.54308,0.866405,0.956,k2
129.1783954,19.1738012,12.7,2.0868,3.476633,,,,0.865,,k2
18.4241015,3.0970732,2.57,0.1603,9.79546,,,,0.648,,k2
60.7929729,16.347166,3.28708684,0.13978149,19.56204579364,464.01,4246.8,4.5,0.758892,,k2
129.6010863,20.1060074,1.52,0.01225,1.673737,,,,1.273,,k2
11.4802354,6.3470302,1.66,,2.174789,967.0,4495.0,4.6,0.699,0.72,k2
131.1913594,16.2436537,11.6,,4.7464962,1775.0,6486.0,3.97,2.1,1.5,k2
331.203092,-12.019067,1.79,,0.78957,1992.0,5476.0,4.27,1.144,1.01,k2
331.203092,-12.019067,1.79,,0.789693,,5565.0,4.29,1.15,,k2
333.7518786,-17.2508002,4.68022834,0.38815844,2.84928022554,874.04,4279.0,4.53,0.74,,k2
338.6062312,-13.7318044,,,3.0026,,5630.0,4.11247,1.45479,1.0,k2
333.7518786,-17.2508002,4.43,,2.849271,900.0,4300.0,4.566,0.715,0.688,k2
132.1698795,20.4550162,2.26,0.0968,3.280948,,,,0.704,,k2
60.3752402,15.6251296,,0.02,5.86639571,,5573.35,4.42959,1.00118,0.983,k2
337.5136198,-13.6101475,1.2,,0.354884,,4114.0,4.8,0.5,,k2
76.44594,21.548199,1.582,,2.225,,5520.0,4.5,0.904,0.926,k2
94.2064312,24.5958335,2.47,,14.568101,,,,0.52,,k2
185.181563,-1.5909138,4.34,0.107,11.89307,923.0,5793.0,4.16,1.25,0.83,k2
210.6376171,-10.0236852,2.67,0.0722,11.81387,,,,0.948,,k2
129.6010863,20.1060074,4.67,0.0621,1.673918,,,,1.572,,k2
18.5884331,1.0047964,3.95,0.1806,2.504853,,,,0.905,,k2
126.9366624,17.5793267,7.16,,5.185738,716.0,4526.0,4.63,0.675,0.71,k2
127.5787231,22.2359194,13.1937,0.7778,2.9956366,1552.0,6135.5,4.21,1.4,,k2
64.3252762,13.8048326,,0.549,0.96997227,,5401.0,,,,k2
131.0273506,18.5109287,,20.3447,4.397187,,6090.0,4.02887,1.71021,1.14,k2
348.6795029,-2.4404113,2.22,0.162,1.082,928.0,3408.0,4.399,0.516,0.245,k2
353.7831638,-2.7844255,0.99,0.035,1.827,986.0,3949.0,4.753,0.503,0.523,k2
129.6366594,19.7737202,0.99,0.1008,1.974172,,,,0.303,,k2
12.8452963,8.8675474,2.84,0.0419,11.13878,,,,1.321,,k2
334.6227504,-9.6120084,1.08,,5.577212,,3360.47,,0.330989,0.271365,k2
16.7615005,6.588798,0.99,,0.762406,,5620.0,4.5,0.89,,k2
168.5427766,4.9881156,93.0,3.7137,27.242808,,,,2.54,,k2
335.4506923,-14.5933554,1.8017647,,12.400047,,5748.0,4.34,0.981614,0.963657,k2
175.9080328,6.5637842,13.89916,1.87,2.6556777,1452.0,6112.0,,0.935,1.09,k2
160.5941265,4.4413751,1.1,0.067,5.24,502.0,3420.0,4.9,0.36,0.4,k2
205.8941425,-16.6906686,2.71,0.0353,21.0791,,,,1.362,,k2
286.0818194,-17.9389031,0.867,0.01093,1.658223,,,,0.917,,k2
182.8173343,-9.4141696,2.57,0.07,7.17256,886.0,5528.0,4.45,0.92,0.88,k2
189.0015173,-2.6696217,2.07,0.11,7.95486,552.0,4097.0,4.65,0.63,0.65,k2
132.958077,19.1074714,,0.229,45.38331501,,4793.26,4.50159,0.815611,0.77,k2
198.8436817,-6.4649888,,0.0681,7.45,,5183.84,4.5962,0.781501,0.879,k2
125.007177,14.0194586,1.1,,0.469285,,5482.0,4.6,0.87,,k2
170.1031027,1.2858679,1.27,0.0404,2.39901,,,,0.603,,k2
201.2364742,-8.1717857,2.8,0.02348,6.78882,,,,1.76,,k2
128.7199403,20.946957,,3.2061,23.917716,,5050.0,4.507,0.828,,k2
128.8523248,12.0113257,,0.3485,5.176,,6146.0,4.23998,1.35641,1.166,k2
210.5470248,-15.069495,,0.0331,14.452,,6318.0,4.43683,1.11514,1.24,k2
166.8010058,3.0399357,1.89,0.045,35.621,420.0,5440.0,4.512,0.898,0.954,k2
188.278284,-1.9532879,0.83,0.034,1.60588,789.0,3725.0,4.76,0.5,0.52,k2
18.4700795,6.1238647,2.63,0.0543,8.26947,,,,1.0807,,k2
204.3695477,-14.3488709,,0.0301,0.946,,5336.0,4.59366,0.801858,0.92,k2
208.7737624,-5.4424943,12.37,,18.24901,1108.0,6053.0,3.9,2.66,1.48,k2
95.6412795,14.7417216,58.0,,2.62077,,6302.0,4.23,1.4,,k2
133.0570679,12.1094069,,11.6056,3.102398,,5483.32,3.88435,1.85351,0.96,k2
132.8847309,17.319892,,0.147,1.10605213,,5900.71,4.37581,1.11127,1.07,k2
177.9464521,-3.2460183,3.78,,2.75391,,3918.0,4.846,0.436,,k2
186.8729195,-6.7218474,2.03,0.05325,8.32727,750.0,5315.0,4.59,0.79,0.87,k2
204.9532151,-6.8889086,2.846,,19.984217,,6823.0,4.004,1.753,1.62,k2
132.1698795,20.4550162,,0.077,3.281,,4783.55,4.5927,0.735345,0.772,k2
174.0440867,-0.8407078,40.1,14.1,2.8268121,,5736.0,,0.98,,k2
185.306183,-10.2820915,1.6195921,,4.564169,,5859.0,4.54,1.013236,1.067005,k2
176.9920988,1.5102769,8.53,2.43,8.6382631,,3720.0,,0.5,,k2
170.1554763,2.5027534,2.29,0.0565,40.062771,,5508.0,,0.88,,k2
59.037486,13.5590288,1.47,,5.605,,5441.0,4.519,0.87,0.9,k2
242.5734559,-24.9906029,5.4,,20.88977,,5625.0,4.29,1.16,1.07,k2
130.398549,18.7429979,,0.17,1.6488,,3392.0,4.78569,0.445314,0.441527,k2
173.0432884,-5.2471672,1.45,0.0557,10.6966,,,,0.588,,k2
66.9226992,25.945608,3.794,,18.001053,,5579.0,4.359,1.043,0.903,k2
99.8979924,25.4824005,,,3.7998534,,4390.0,4.667,0.617,0.645,k2
169.7935178,-0.2844389,2.32,0.0993,5.06347,,,,0.712,,k2
205.2371043,-11.0093342,,0.1334,14.786,,5576.0,4.44677,0.982083,0.984,k2
201.6391407,-12.8066737,,0.026,2.85794855,,5012.0,4.45795,0.891502,0.832,k2
244.2208049,-28.7303903,71.0,2.7008,1.45556515,,,,2.043,,k2
202.3909815,-9.8106709,3.34,,2.85177,,3288.0,4.83807,0.387653,0.377476,k2
68.7061785,21.7686992,,,13.7579,,4860.0,,0.76,,k2
63.2182348,24.2047218,1.18,0.1565,1.419714,,,,0.284,,k2
131.2665588,13.5497322,1.3,0.0286,1.543452,,,,0.735,,k2
129.3625717,18.9766197,3.7,,10.135091,,3410.0,,0.44,0.43,k2
185.306183,-10.2820915,0.90973766,,0.50557,,5859.0,4.54,1.013236,1.067005,k2
333.6063167,-10.6527924,17.4,,24.38724,,,,,,k2
19.9755085,-0.4835202,17.7,2.8067,17.093319,,,,0.426,,k2
331.5266563,-10.7115362,2.49,,5.06963,1372.0,5887.0,4.03,1.67,1.11,k2
132.8249194,11.7650536,,5.0598,10.337864,,6281.0,,1.96735,,k2
174.2662454,-0.90721,2.4,0.0333,19.153,,,,1.25,,k2
243.9553734,-25.8184824,3.11,,0.17566,,6620.0,4.19,1.15,,k2
17.3668367,8.9882823,6.5,0.2285,7.64514,,,,1.06,,k2
348.9490311,-10.8497391,3.013,,41.96797,,5356.3,4.54,0.863,0.935,k2
205.2838267,-4.4375428,2.47,0.0255,27.7985,,,,1.484,,k2
189.5748998,-5.2446247,1.1,,0.728113,,3782.0,5.0,0.32,,k2
13.1943679,9.6929181,3.23,0.1967,1.921111,,,,0.709,,k2
137.317315,21.0025648,,15.7032,1.830767,,6141.42,4.51379,0.98712,1.16,k2
132.637214,12.1393359,,32.1572,1.671965,,3243.0,4.75171,0.483697,0.481713,k2
228.0210932,-20.1081634,0.95,,3.1443189,460.0,3300.0,5.094,0.196,0.174,k2
184.1697015,-4.5603949,26.44,3.662,17.77297,830.0,5847.0,4.26659,1.25428,1.06,k2
333.4267738,-12.0663429,2.99,0.0829,25.457815,,5686.0,,0.95,,k2
126.5132158,19.5209728,1.439,,29.724674,,5339.0,4.515,0.854,0.869,k2
133.4101774,13.8693418,1.9,0.0621,3.544965,,4860.0,4.602,0.701,,k2
163.715838,0.848677,6.412,,19.565799,,4486.0,4.652,0.854,1.193,k2
136.2090845,16.4458014,,1.3803,0.56802,,3385.0,4.78052,0.451115,0.447745,k2
128.1695507,23.0320039,,0.163,0.89803906,,,,,,k2
244.2208049,-28.7303903,,2.958,1.4556637,,6520.0,4.03395,1.84406,1.341,k2
59.9013782,15.5587994,1.71,,2.747227,,3875.75,,0.547001,0.594112,k2
137.3993323,14.6447599,,73.3825,1.490219,,7175.46,4.16698,1.72824,1.6,k2
129.6010863,20.1060074,3.88,,1.6739035,1841.0,5945.0,4.33,1.24,1.15,k2
129.4696791,16.3656952,,6.8562,2.131554,,6147.31,3.72939,2.44273,1.167,k2
291.5953596,-22.2477071,7.46,,19.895,736.0,5741.0,4.14,1.279,1.17,k2
129.3625717,18.9766197,3.88,,10.134016,383.0,3548.0,4.84,0.42,0.44,k2
183.6456643,-9.5626286,1.48696454,,3.271106,,5397.0,4.62,0.82447,0.885981,k2
16.2274724,7.2692169,8.18,,8.687721,665.0,4812.0,4.59,0.76,0.82,k2
242.5734559,-24.9906029,5.83,,20.88508,709.0,5743.0,4.29,1.21,1.12,k2
126.0234932,22.7832013,40.1,,3.209185,,,,0.89,,k2
175.6541539,5.8942286,3.83,,33.51569,613.0,5552.0,,0.71,,k2
242.7532415,-23.840347,15.3,0.4533,23.21037,,,,1.207,,k2
204.7792935,-6.0417592,1.244,0.0207,7.12471,,,,0.857,,k2
176.263724,0.0054085,3.33,0.345,18.448653,,3765.0,,0.52,,k2
337.0442461,-14.5993376,1.27328671,,6.380803,,5548.0,4.56,0.919053,0.986144,k2
54.7514566,19.1199667,1.27,0.2194,4.61244,,,,0.256,,k2
334.3645089,-12.1874776,1.99,,16.19697,495.0,4455.0,4.57,0.696,0.67,k2
134.6329328,20.9512894,2.4,0.0538,2.783705,,5890.0,4.487,0.939,,k2
185.4282484,-7.4110169,1.36,0.014,4.18787,1142.0,5589.98,4.45714,0.972391,0.988,k2
186.8729195,-6.7218474,2.16480482,,8.32801,,5231.0,4.59,0.801878,0.85791,k2
170.6789065,1.993208,1.45,0.3274,2.896528,,,,0.242,,k2
185.306183,-10.2820915,1.5,,4.562546,,5859.0,4.5,1.0,,k2
132.5235618,23.1924709,1.8,,2.871348,,,,0.96,,k2
198.5529306,-13.7068228,,1.2473,3.269,,3201.0,4.96918,0.263126,0.235199,k2
169.1468835,1.2284084,1.51,0.0322,1.9668579,,5063.0,,0.77,,k2
95.6307287,17.3359732,65.0,,6.3878,,6668.0,4.331,1.25,,k2
129.7768928,19.0100046,,0.1051,11.72,,5051.83,4.48518,0.86968,0.843,k2
185.181563,-1.5909138,2.67,,11.89376,769.0,5942.0,4.58,0.956,0.88,k2
136.9025177,20.21511,,20.6372,1.744546,,6530.0,3.921,2.316,,k2
291.5953596,-22.2477071,8.5,,19.895268,,,,1.45,,k2
335.025662,-9.0560881,2.62539115,,7.495692,,5844.0,4.35,1.051008,1.043192,k2
176.263724,0.0054085,2.25,,18.4498,314.0,3390.0,,0.31,0.3,k2
130.1344144,16.1591838,,17.698,2.958763,,5935.86,3.72999,2.34828,1.08,k2
59.1527391,22.4724517,,0.149,13.71468745,,4133.13,4.62196,0.650887,0.647,k2
74.8320695,24.7957033,2.635,,11.95706,,5292.0,4.579,0.829,0.954,k2
236.3375878,-20.9761022,23.661,,39.57057,,5166.0,3.761,2.041,0.876,k2
176.6657559,-5.1720463,2.79,0.137,6.6874352,,4476.0,,0.69,,k2
136.5334223,12.0918411,,7.6907,0.565934,,5309.0,4.01449,1.55349,0.91,k2
352.9768715,-6.6955881,2.486,,21.436032,,3627.0,4.767,0.467,0.466,k2
104.266253,18.62682,33.6,2.65,6.9055211,,6722.0,,1.89,,k2
199.5780236,-9.6918696,8.26,0.0882,13.83851,,,,2.65,,k2
172.1216476,1.6906217,3.73470986,,19.307044,,5638.0,4.53,0.902012,0.958188,k2
177.3202331,3.4755183,3.19,0.209,2.770522,,,,0.696,,k2
123.4818695,16.1780684,,0.739,0.36091387,,6175.0,3.94242,1.92205,1.18,k2
246.6114157,-24.9699462,16.6,0.6314,3.535155,,,,2.07,,k2
207.9654567,-8.6145527,24.0,0.9679,,,,,0.951,,k2
247.3388942,-15.6467547,11.0,,16.235,,6040.0,4.32,1.2,,k2
58.8564158,20.6600216,1.64,0.0278,1.93426,,,,0.928,,k2
133.6410515,23.1329509,2.9,,6.413651,442.0,3570.0,4.858,0.388,0.39,k2
242.5734559,-24.9906029,7.82,,42.3633,606.0,5743.0,4.29,1.21,1.12,k2
169.483654,5.988289,1.59,,8.7529,,4326.0,4.742,0.546,0.611,k2
169.3034598,-1.8778254,1.92,,10.93406,511.0,4102.0,,0.52,0.53,k2
232.4461375,-17.557463,1.66,0.085,7.01,456.0,3851.0,4.701,0.552,0.561,k2
131.7374294,16.0553155,,5.6458,3.022569,,6481.66,4.0052,1.89113,1.32,k2
71.6844921,22.6740681,2.413,,3.09246,,4051.0,4.661,0.698,0.813,k2
290.088861,-28.4766982,1.88,0.0633,6.7826,,,,0.705,,k2
288.3772959,-27.0171825,2.04,0.0362,4.63789,,,,1.021,,k2
340.049047,-15.97035,2.6,0.595,1.88282,,,,0.257,,k2
129.0650281,14.8126725,1.38,0.05,15.7512,,,,0.582,,k2
344.0163229,-10.3323149,3.32,0.0556,0.36747226,,6205.0,,1.29,,k2
199.3986621,-9.4890061,2.98,0.0664,20.5827,,,,1.099,,k2
176.263724,0.0054085,3.09,0.399,18.44951,,,,0.468,,k2
131.5157358,12.6767362,,29.3171,0.737735,,4908.37,3.97144,1.53058,0.8,k2
19.6101417,6.8167277,,,4.02488968,,4444.0,4.63,0.7,0.74,k2
252.426008,-19.5430504,5.38,,8.99218,769.0,5315.0,4.43,0.87,0.87,k2
65.469614,21.3532633,1.64,,40.6835,,3919.0,4.732,0.526,0.54,k2
186.8729195,-6.7218474,1.2547759,,0.58424,,5231.0,4.59,0.801878,0.85791,k2
58.435751,17.8987325,,0.189,1.39657671,,5805.0,4.48176,0.96977,1.04,k2
342.6918241,-14.0700007,2.18,0.1254,9.0074,,,,0.599,,k2
198.8436817,-6.4649888,,,17.042849,,5262.0,4.63,0.778475,0.835734,k2
242.5734559,-24.9906029,7.82,,42.3633,,5743.0,4.29,1.21,1.12,k2
57.9097129,25.5896967,7.6,2.051,0.2990737,,,,0.231,,k2
289.4391342,-20.6543778,16.6,,1.319474,,,,1.54,,k2
199.8315191,-8.5095364,2.68,0.0747,28.4707,,,,0.948,,k2
55.8093566,16.6344396,2.16,0.0704,27.8522,,,,0.836,,k2
203.6372848,-13.7126707,,0.0146,0.876,,5849.0,4.11289,1.49707,1.06,k2
186.8729195,-6.7218474,2.65,,31.0,522.0,,,,,k2
129.7768928,19.0100046,4.42,,11.716332,672.0,5200.0,4.55,0.84,0.9,k2
184.071828,-6.3856514,2.77,0.1,19.57833,644.0,5613.0,4.4869,0.940594,0.99,k2
203.6214411,-15.0365158,1.52,,2.588309,1197.0,5519.0,4.53,0.87,0.94,k2
202.1307681,-14.1262594,1.6,,1.115485,,,,1.1,,k2
345.9314466,-1.4652536,2.787,,17.768404,,4961.0,4.667,0.763,0.98,k2
127.2828904,20.5702432,,16.2008,0.821436,,6046.46,4.13261,1.5043,1.12,k2
128.0731788,22.005792,3.2,,7.112273,,,,0.96,,k2
204.4388528,-11.4446549,1.3,0.0158,13.7043,,,,1.014,,k2
336.1523363,-11.5793181,0.814,0.0129,4.6556782,,4264.0,,0.66,,k2
335.4506923,-14.5933554,1.5,0.0196,7.5767206,,5749.0,,0.98,,k2
128.3219134,13.6613758,2.58,,42.3822512,482.0,5568.0,4.52,0.86,0.9,k2
170.6976906,5.0951726,0.76,0.0665,1.395336,,,,0.28,,k2
136.3026696,24.412541,,5.8984,0.678473,,5744.27,4.0497,1.5871,1.03,k2
125.2239144,16.0907958,,0.4581,8.562,,5545.28,4.4095,1.02304,0.98,k2
348.9490311,-10.8497391,,0.083798,5.405362,,5354.7,4.55,0.834,0.891,k2
208.9014508,-6.1360833,2.83685639,,7.374497,,4681.0,4.69,0.667422,0.705681,k2
290.8101704,-20.1663771,11.937585,,1.9153073,1823.0,5366.0,4.095,1.503,1.03,k2
183.7203635,1.9681688,1.3,,0.877214,,5820.0,4.6,0.93,,k2
100.8480137,27.2521823,,,2.790825,,6566.0,4.24,1.428,1.296,k2
157.9356855,0.9372782,3.54834332,0.15096833,19.48348329613,466.95,4362.0,4.53943,0.733789,,k2
139.3244438,15.9798204,,1.1053,6.854931,,5360.0,4.343,1.031,,k2
52.8888524,22.4348186,2.33,0.0549,30.2894,,,,0.938,,k2
12.8452963,8.8675474,2.57634456,,11.137278,,5753.0,4.23,1.189232,1.021545,k2
133.8859513,14.5447545,,16.3414,0.630717,,6591.15,4.18015,1.57514,1.37,k2
202.251206,-4.6100532,1.38,0.0273,2.85009,,,,0.8,,k2
52.8888524,22.4348186,2.62,0.0731,13.16121,,,,0.938,,k2
348.9490311,-10.8497391,2.39,,5.40479,,5356.3,4.54,0.863,0.935,k2
132.1698795,20.4550162,2.34,,3.2809626,1166.0,4841.0,4.65,0.69,0.77,k2
64.2438245,14.7715619,8.7,3.96,4.72046,,,,0.385,,k2
252.426008,-19.5430504,4.78034841,0.31594997,17.97586029496,595.87,5274.0,4.53357,0.851795,,k2
348.9490311,-10.8497391,1.57,,2.35322,,5378.0,4.59,0.86,0.93,k2
136.5741931,19.4020565,6.0,,19.492132,,,,1.48,,k2
76.8673317,16.8676948,,,2.62669768,,6367.0,4.15,1.69,1.39,k2
172.560141,7.5878315,2.37,,32.939623,284.0,3457.0,,0.411,0.359,k2
60.7088833,13.3435999,1.83,0.1161,15.0818,,,,0.514,,k2
338.3682095,-9.0229405,6.27704,0.037,4.60543,,4881.0,3.44,2.97,0.66,k2
54.2743233,19.4995945,10.81438298,,59.848566,,5738.0,4.4,0.983415,,k2
139.3244438,15.9798204,15.65450044,1.62762816,6.85484645911,855.36,4797.5,4.27798,1.06192,,k2
127.882912,11.922255,10.558878,,11.39109,719.0,5027.0,4.481,0.828,0.832,k2
290.8101704,-20.1663771,17.2,,1.915298,,,,1.94,,k2
288.4196985,-17.1548189,1.48,0.0271,0.944284,,,,0.684,,k2
137.4605365,18.8297729,,36.4733,0.526316,,4397.0,,,,k2
172.560141,7.5878315,2.38,,32.93963,235.0,3457.0,,0.411,0.359,k2
126.6240426,10.5553705,,0.1907,4.99,,6242.0,4.09458,1.63356,1.21,k2
19.6268781,-0.0563983,6.2,0.1357,0.7988453,,,,0.728,,k2
130.180046,10.9829509,2.7,,4.7369729,982.0,5181.0,4.56,0.8,0.84,k2
63.2739346,15.2477027,,,,,,,,,k2
134.7188514,21.0747961,2.025,0.365,5.746007,456.0,3348.0,4.926,0.3073,0.29,k2
175.9080328,6.5637842,,,2.6556765,,5634.18,,,,k2
125.4202985,13.4975122,3.59,,8.2669928,928.0,5636.0,4.49,0.97,1.05,k2
342.0316493,-14.4947789,1.676,,2.36906,1257.0,5435.0,4.47,0.924,0.9,k2
252.426008,-19.5430504,3.27,,31.7142,,,,0.845,0.856,k2
285.6788112,-17.1772769,170.0,0.4736,20.94388,,,,12.43,,k2
16.2769235,8.4445808,2.61,0.0661,20.21535,,,,0.971,,k2
60.7929729,16.347166,2.59,,19.564,,4581.0,4.645,0.673,,k2
207.0782895,-11.5889878,8.66,,3.588165,,4387.84,,0.676994,0.699933,k2
171.5151874,1.2306237,5.77,,6.77131,991.0,5422.0,,0.88,,k2
126.5535002,12.281851,,1.4508,20.272,,5742.0,4.58473,0.85554,1.026,k2
11.4802354,6.3470302,1.63,,2.174782,992.0,4658.0,4.63,0.69,0.74,k2
129.1783954,19.1738012,12.6,2.0961,3.4766506,,,,0.879,,k2
52.8888524,22.4348186,3.55790985,,8.747818,,5525.0,4.55,0.887267,0.95109,k2
252.426008,-19.5430504,3.484,,31.71701,550.0,5271.0,4.49,0.86,0.83,k2
349.0634651,0.3066895,12.66617,,4.533471,1290.0,5871.0,4.35,1.14,1.077,k2
129.6366594,19.7737202,,0.1325,1.974,,3578.0,4.73521,0.502513,0.500534,k2
134.3936549,12.2270375,2.762,,20.486455,,3664.0,4.852,0.371,0.357,k2
243.3287332,-27.734057,,5.52,0.6308,,,,,,k2
230.4799011,-20.2317975,1.335,,7.06142,728.0,4950.0,4.71,0.745,0.8,k2
99.8979924,25.4824005,11.8,2.56,3.799878,,,,0.693,,k2
129.6010863,20.1060074,3.6,,1.673847,,,,1.23,,k2
65.469614,21.3532633,2.6,0.103,13.85,583.0,4258.0,4.6,0.58,0.65,k2
100.8480137,27.2521823,16.92559,1.1,2.79083,,6566.0,3.39,1.47,1.42,k2
126.4882114,11.5110933,,0.095,10.13892836,,6283.0,4.17177,1.50696,1.23,k2
188.1373172,-9.6076115,13.56286665,1.557,6.569188,962.0,5585.0,4.4,1.06,0.96,k2
126.4882114,11.5110933,5.00805298,,10.136796,,6095.0,4.09,1.5082,1.155595,k2
346.0424212,-7.9825154,3.848,,7.084267,,4572.0,4.617,0.765,0.881,k2
289.3917955,-16.8717267,9.6,,5.29266,,,,1.0,,k2
76.44594,21.548199,1.589,,2.225177,1278.0,5520.0,4.5,0.934,0.934,k2
136.1699005,20.9314478,15.8181,0.5839,4.4455436,1528.0,6355.8,3.89,2.11,,k2
59.0792238,24.6608202,66.04981083,,14.643071,,4883.0,2.27,13.183733,,k2
134.7188514,21.0747961,,0.3155,5.745912,,3390.0,4.943,0.307,,k2
57.2255456,13.4831393,1.42,,2.29016,,,,,,k2
209.2333019,-9.1875616,3.11,0.0943,2.458783,,,,0.964,,k2
334.6227504,-9.6120084,1.16,,15.189034,,3360.47,,0.330989,0.271365,k2
63.2739346,15.2477027,,0.66,3.4843,,3204.0,4.93668,0.290216,0.265494,k2
66.2363638,18.8273617,8.42,0.2692,9.72664,,,,1.508,,k2
130.0266951,19.0923416,2.05,,2.6446,,3385.0,,0.33,0.331,k2
66.2363638,18.8273617,4.6,,9.72739,,5406.0,4.47,0.93,0.947,k2
348.9490311,-10.8497391,,0.128508,8.261334,,5354.7,4.55,0.834,0.891,k2
62.670422,24.4016558,11.209,1.884,3.2589263,1076.0,5222.0,4.626,0.748,0.864,k2
126.5535002,12.281851,12.498035,,20.273034,682.0,5560.0,4.461,0.881,0.831,k2
125.2239144,16.0907958,7.28,,8.562421,893.0,5644.0,4.37,0.99,0.83,k2
62.670422,24.4016558,11.38,1.9011,3.258813,,,,0.807,,k2
252.426008,-19.5430504,5.299,,8.992,837.0,5271.0,4.49,0.86,0.83,k2
133.8179435,11.5488678,15.383,,4.871902,,6466.0,4.113,1.817,1.564,k2
344.4629047,-1.8198006,,,4.03776,,4689.0,,0.58,,k2
170.1031027,1.2858679,1.4,,2.39984,979.0,4680.0,4.56,0.72,0.76,k2
289.4007603,-22.3900092,10.2,,3.619192,,,,0.89,,k2
125.4202985,13.4975122,3.5,,8.267084,,,,0.98,,k2
130.180046,10.9829509,2.86,0.1178,4.736893,,,,0.822,,k2
125.4202985,13.4975122,3.44807,0.1316,8.2669589,958.0,5411.1,4.49,0.92,,k2
78.3391194,16.4141986,,0.62598518,3.38631713618,1213.76,5780.0,4.438,,,k2
252.426008,-19.5430504,3.01,,20.66093,577.0,5274.0,4.49,0.855,0.84,k2
178.1105741,4.2546649,2.84,,11.8097,,5314.0,4.571,0.78,0.81,k2
52.8888524,22.4348186,2.95,0.0872,21.0858,,,,0.938,,k2
188.1373172,-9.6076115,12.273855,,6.5693,1114.0,5654.0,4.452,0.987,1.005,k2
284.985355,-22.2934206,14.4,,3.313944,,,,1.73,,k2
289.202402,-19.3559227,15.13215,0.47,3.142833,2097.0,6408.0,3.923,2.21,1.489,k2
335.057616,-13.1147717,6.5,0.922,5.8796123,,4089.0,,0.62,,k2
330.3003228,-14.0145545,2.39,,9.3826,,6377.0,4.223,1.38,,k2
133.8081054,18.9497263,2.33,,24.6237203,585.0,5650.0,4.49,0.91,0.93,k2
208.9014508,-6.1360833,1.593,0.0726,3.225369,,,,0.582,,k2
